,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,type,subtype,bedroomCount,bathroomCount,province,locality,postCode,habitableSurface,roomCount,hasAttic,hasBasement,hasDressingRoom,diningRoomSurface,hasDiningRoom,buildingCondition,buildingConstructionYear,facedeCount,floorCount,streetFacadeWidth,hasLift,floodZoneType,heatingType,hasHeatPump,hasPhotovoltaicPanels,hasThermicPanels,kitchenSurface,kitchenType,landSurface,hasLivingRoom,livingRoomSurface,hasGarden,gardenSurface,gardenOrientation,parkingCountIndoor,parkingCountOutdoor,hasAirConditioning,hasArmoredDoor,hasVisiophone,hasOffice,toiletCount,hasSwimmingPool,hasFireplace,hasTerrace,terraceSurface,terraceOrientation,epcScore,price,longitude,latitude,error_sum
39389,39389,39389,39389,39389,39389,39389,39389,39389,39389,39389,39389,39389,39389,39389,55589,20410358,2,12,3.0,1.0,25,4100,7600,110.0,-1.0,-1,1,-1,-1.0,-1,0,-1.0,4.0,-1.0,-1.0,-1,0,1,-1,-1,-1,-1.0,3,1300.0,1,35.0,1,1300.0,0,2.0,-1.0,-1,-1,-1,-1,2.0,-1,-1,-1,-1.0,0,0,260000.0,-1.0,-1.0,-114719.28125
39390,39390,39390,39390,39390,39390,39390,39390,39390,39390,39390,39390,39390,39390,39390,55590,20468401,1,1,2.0,1.0,25,4099,7600,82.0,-1.0,-1,1,-1,-1.0,-1,3,2023.0,3.0,-1.0,-1.0,1,1,0,-1,-1,-1,-1.0,2,-1.0,1,33.0,-1,-1.0,0,5.0,4.0,-1,-1,1,-1,1.0,-1,-1,-1,-1.0,0,4,169000.0,-1.0,-1.0,-131424.921875
39397,39397,39397,39397,39397,39397,39397,39397,39397,39397,39397,39397,39397,39397,39397,55603,20606074,2,2,3.0,1.0,25,4103,7603,300.0,-1.0,1,1,-1,-1.0,-1,0,-1.0,-1.0,-1.0,-1.0,-1,0,1,-1,-1,-1,-1.0,1,-1.0,1,30.0,-1,-1.0,0,-1.0,-1.0,-1,-1,-1,-1,1.0,-1,-1,-1,-1.0,0,2,125000.0,3.6058869,50.4981102,-156217.3359375
39400,39400,39400,39400,39400,39400,39400,39400,39400,39400,39400,39400,39400,39400,39400,55606,20559070,1,1,2.0,1.0,25,4102,7603,77.0,-1.0,-1,-1,-1,-1.0,-1,1,-1.0,-1.0,-1.0,-1.0,-1,0,0,-1,-1,-1,-1.0,0,-1.0,-1,-1.0,-1,-1.0,0,-1.0,-1.0,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,0,5,72000.0,-1.0,-1.0,-119137.5703125
39404,39404,39404,39404,39404,39404,39404,39404,39404,39404,39404,39404,39404,39404,39404,55626,20218746,2,18,3.0,1.0,25,4106,7604,347.0,-1.0,-1,-1,-1,-1.0,-1,2,1950.0,4.0,-1.0,-1.0,-1,1,2,-1,-1,-1,-1.0,1,49756.0,-1,-1.0,-1,-1.0,0,-1.0,-1.0,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,0,5,700000.0,-1.0,-1.0,197074.375
39408,39408,39408,39408,39408,39408,39408,39408,39408,39408,39408,39408,39408,39408,39408,55633,20407104,2,12,4.0,1.0,25,4107,7608,184.0,4.0,-1,-1,-1,-1.0,-1,1,1979.0,4.0,-1.0,-1.0,-1,1,6,1,1,-1,-1.0,3,1082.0,-1,-1.0,-1,-1.0,0,3.0,2.0,-1,-1,-1,-1,1.0,-1,-1,-1,-1.0,0,2,219000.0,-1.0,-1.0,-391726.890625
39409,39409,39409,39409,39409,39409,39409,39409,39409,39409,39409,39409,39409,39409,39409,55634,20653717,2,2,3.0,2.0,25,4099,7608,205.0,-1.0,-1,1,-1,-1.0,-1,5,1890.0,3.0,2.0,20.0,-1,1,0,-1,-1,-1,-1.0,4,1360.0,-1,-1.0,1,1155.0,0,1.0,-1.0,-1,-1,-1,1,2.0,-1,-1,1,-1.0,0,3,159000.0,3.5326289,50.5073354,-184887.484375
39415,39415,39415,39415,39415,39415,39415,39415,39415,39415,39415,39415,39415,39415,39415,55642,20479085,2,2,3.0,1.0,25,4107,7608,113.0,-1.0,-1,-1,-1,-1.0,1,3,2009.0,2.0,-1.0,-1.0,-1,0,0,-1,-1,-1,-1.0,2,220.0,1,-1.0,-1,-1.0,0,-1.0,-1.0,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,0,3,145000.0,3.5243928,50.5050949,-119080.90625
39416,39416,39416,39416,39416,39416,39416,39416,39416,39416,39416,39416,39416,39416,39416,55643,20615296,2,2,2.0,1.0,25,4108,7608,90.0,-1.0,1,-1,-1,-1.0,-1,0,-1.0,-1.0,-1.0,-1.0,-1,0,0,-1,-1,-1,-1.0,0,-1.0,1,30.0,-1,-1.0,0,-1.0,-1.0,-1,-1,-1,-1,1.0,-1,-1,-1,-1.0,0,0,55000.0,3.5345872,50.5100943,-143629.08984375
39421,39421,39421,39421,39421,39421,39421,39421,39421,39421,39421,39421,39421,39421,39421,55650,20647674,2,7,4.0,3.0,25,745,7500,350.0,-1.0,-1,-1,-1,-1.0,-1,1,-1.0,2.0,5.0,-1.0,-1,0,1,-1,-1,-1,-1.0,2,204.0,-1,-1.0,-1,-1.0,0,-1.0,-1.0,-1,-1,-1,-1,2.0,-1,-1,1,-1.0,0,5,575000.0,3.3970025,50.6115461,140388.21875
39424,39424,39424,39424,39424,39424,39424,39424,39424,39424,39424,39424,39424,39424,39424,55656,20594144,2,12,4.0,3.0,25,745,7500,310.0,-1.0,-1,1,-1,17.0,1,3,1950.0,4.0,-1.0,-1.0,-1,1,1,-1,-1,-1,19.0,2,925.0,1,75.0,1,925.0,0,2.0,5.0,-1,-1,1,1,-1.0,1,-1,1,50.0,1,1,745000.0,-1.0,-1.0,140206.75
39430,39430,39430,39430,39430,39430,39430,39430,39430,39430,39430,39430,39430,39430,39430,55665,20594011,2,12,3.0,2.0,25,745,7500,584.0,-1.0,-1,1,-1,38.0,1,3,1960.0,4.0,-1.0,-1.0,-1,1,2,-1,-1,-1,25.0,2,1785.0,1,9.0,-1,-1.0,0,2.0,-1.0,-1,-1,1,1,-1.0,-1,-1,1,-1.0,1,5,995000.0,-1.0,-1.0,821257.1875
39432,39432,39432,39432,39432,39432,39432,39432,39432,39432,39432,39432,39432,39432,39432,55668,20549013,1,1,3.0,1.0,25,745,7500,120.0,-1.0,1,1,-1,-1.0,-1,4,-1.0,2.0,2.0,-1.0,-1,0,1,-1,-1,-1,-1.0,2,-1.0,-1,-1.0,-1,-1.0,0,8.0,-1.0,-1,-1,-1,-1,1.0,-1,-1,1,-1.0,0,5,345000.0,-1.0,-1.0,118196.125
39433,39433,39433,39433,39433,39433,39433,39433,39433,39433,39433,39433,39433,39433,39433,55670,20269710,1,1,2.0,1.0,25,745,7500,115.0,-1.0,-1,1,-1,-1.0,-1,4,-1.0,-1.0,-1.0,-1.0,1,1,0,-1,-1,-1,-1.0,0,-1.0,-1,-1.0,-1,-1.0,0,1.0,-1.0,-1,-1,-1,-1,-1.0,-1,1,1,-1.0,0,4,399000.0,-1.0,-1.0,112930.53125
39446,39446,39446,39446,39446,39446,39446,39446,39446,39446,39446,39446,39446,39446,39446,55693,20593051,1,4,4.0,4.0,25,745,7500,240.0,-1.0,-1,-1,-1,-1.0,-1,3,-1.0,-1.0,-1.0,-1.0,1,1,1,-1,-1,-1,-1.0,3,-1.0,-1,-1.0,-1,-1.0,0,2.0,-1.0,-1,-1,1,1,-1.0,-1,-1,1,-1.0,0,4,750000.0,-1.0,-1.0,273999.0
39448,39448,39448,39448,39448,39448,39448,39448,39448,39448,39448,39448,39448,39448,39448,55698,20593052,1,4,4.0,4.0,25,745,7500,240.0,-1.0,-1,-1,-1,-1.0,-1,3,-1.0,-1.0,-1.0,-1.0,1,1,1,-1,-1,-1,-1.0,3,-1.0,-1,-1.0,-1,-1.0,0,2.0,-1.0,-1,-1,1,1,-1.0,-1,-1,1,-1.0,0,0,750000.0,-1.0,-1.0,268645.8125
39449,39449,39449,39449,39449,39449,39449,39449,39449,39449,39449,39449,39449,39449,39449,55703,20654410,2,2,4.0,1.0,25,1397,7500,247.0,-1.0,1,1,-1,-1.0,-1,2,-1.0,2.0,-1.0,7.0,-1,0,1,-1,-1,-1,-1.0,1,170.0,-1,-1.0,-1,-1.0,0,2.0,-1.0,-1,-1,-1,-1,4.0,-1,-1,-1,-1.0,0,5,440000.0,3.3925646,50.6074999,169351.4375
39450,39450,39450,39450,39450,39450,39450,39450,39450,39450,39450,39450,39450,39450,39450,55704,20635210,1,1,2.0,2.0,25,1397,7500,190.0,-1.0,-1,1,-1,-1.0,-1,1,-1.0,2.0,3.0,-1.0,1,0,0,-1,-1,-1,-1.0,2,-1.0,1,63.0,-1,-1.0,0,1.0,-1.0,-1,-1,-1,-1,2.0,-1,-1,1,8.0,0,4,500000.0,3.3903492,50.6091273,119414.40625
39467,39467,39467,39467,39467,39467,39467,39467,39467,39467,39467,39467,39467,39467,39467,55727,20228792,1,1,3.0,1.0,25,1397,7500,120.0,-1.0,-1,1,-1,-1.0,-1,4,-1.0,2.0,-1.0,-1.0,-1,0,0,-1,-1,-1,-1.0,0,-1.0,1,38.0,-1,-1.0,0,8.0,-1.0,-1,-1,-1,-1,1.0,-1,-1,-1,-1.0,0,5,345000.0,3.4025566,50.61256330000001,110897.75
39486,39486,39486,39486,39486,39486,39486,39486,39486,39486,39486,39486,39486,39486,39486,55762,20658295,1,1,2.0,1.0,25,745,7500,115.0,-1.0,-1,1,-1,-1.0,-1,3,-1.0,-1.0,-1.0,-1.0,1,1,4,-1,-1,-1,-1.0,2,-1.0,-1,-1.0,-1,-1.0,0,1.0,-1.0,-1,-1,1,-1,1.0,-1,-1,1,-1.0,0,4,399000.0,-1.0,-1.0,135633.6875
39487,39487,39487,39487,39487,39487,39487,39487,39487,39487,39487,39487,39487,39487,39487,55763,20654161,1,1,3.0,-1.0,25,745,7500,124.0,-1.0,-1,1,-1,-1.0,-1,0,2020.0,2.0,-1.0,-1.0,1,1,1,-1,-1,-1,-1.0,3,-1.0,-1,-1.0,-1,-1.0,0,-1.0,-1.0,-1,-1,-1,-1,2.0,-1,-1,-1,-1.0,0,7,435000.0,-1.0,-1.0,115109.65625
39491,39491,39491,39491,39491,39491,39491,39491,39491,39491,39491,39491,39491,39491,39491,55771,20449204,2,8,5.0,2.0,25,745,7500,251.0,-1.0,-1,1,-1,-1.0,-1,1,1850.0,4.0,2.0,-1.0,-1,0,2,-1,1,-1,25.0,3,10637.0,1,44.0,1,5851.0,0,5.0,10.0,-1,-1,-1,1,2.0,-1,-1,1,60.0,0,2,995000.0,3.2826292,50.6294542,498174.5625
39499,39499,39499,39499,39499,39499,39499,39499,39499,39499,39499,39499,39499,39499,39499,55779,20657107,2,2,3.0,3.0,25,1397,7500,146.0,-1.0,1,1,-1,-1.0,-1,5,-1.0,3.0,-1.0,-1.0,-1,0,0,-1,-1,-1,-1.0,0,-1.0,-1,-1.0,-1,-1.0,0,-1.0,-1.0,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,0,3,129000.0,-1.0,-1.0,-122535.765625
39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,55781,20572447,2,2,3.0,3.0,25,1397,7500,255.0,-1.0,-1,1,-1,-1.0,-1,4,-1.0,3.0,-1.0,-1.0,-1,0,1,-1,-1,-1,-1.0,1,-1.0,-1,-1.0,-1,-1.0,0,-1.0,-1.0,-1,-1,-1,-1,4.0,-1,-1,-1,-1.0,0,1,700000.0,3.3911802,50.6086559,329483.59375
39515,39515,39515,39515,39515,39515,39515,39515,39515,39515,39515,39515,39515,39515,39515,55799,20406940,2,7,6.0,2.0,25,1397,7500,767.0,-1.0,-1,1,-1,100.0,1,5,-1.0,2.0,-1.0,15.0,-1,1,1,-1,-1,-1,18.0,0,579.0,1,100.0,1,250.0,0,1.0,-1.0,-1,-1,-1,1,-1.0,-1,-1,1,-1.0,2,6,575000.0,-1.0,-1.0,184273.75
39518,39518,39518,39518,39518,39518,39518,39518,39518,39518,39518,39518,39518,39518,39518,55802,20452774,2,12,2.0,1.0,25,745,7500,222.0,-1.0,1,-1,1,-1.0,-1,3,1961.0,4.0,-1.0,-1.0,-1,0,1,-1,-1,-1,-1.0,2,540.0,1,-1.0,-1,-1.0,0,1.0,-1.0,-1,-1,-1,-1,-1.0,-1,-1,1,-1.0,0,2,230000.0,3.3651387,50.6193051,-134945.8125
39520,39520,39520,39520,39520,39520,39520,39520,39520,39520,39520,39520,39520,39520,39520,55804,10771082,2,2,3.0,1.0,25,745,7500,176.0,-1.0,1,1,-1,-1.0,-1,4,-1.0,2.0,2.0,-1.0,-1,0,1,-1,-1,-1,-1.0,2,189.0,-1,-1.0,-1,-1.0,0,-1.0,-1.0,-1,-1,-1,-1,1.0,-1,-1,1,-1.0,0,3,340000.0,3.3911292,50.6031166,124562.109375
39521,39521,39521,39521,39521,39521,39521,39521,39521,39521,39521,39521,39521,39521,39521,55806,20381803,1,5,4.0,4.0,25,745,7500,249.0,-1.0,-1,-1,-1,-1.0,-1,3,-1.0,2.0,1.0,-1.0,1,1,0,-1,-1,-1,-1.0,3,-1.0,-1,-1.0,-1,-1.0,0,-1.0,-1.0,-1,-1,1,1,2.0,-1,-1,1,27.0,1,4,750000.0,3.3750927,50.6034866,301099.0625
39530,39530,39530,39530,39530,39530,39530,39530,39530,39530,39530,39530,39530,39530,39530,55819,20458650,2,2,3.0,2.0,25,745,7500,170.0,-1.0,-1,-1,-1,-1.0,-1,3,2012.0,3.0,-1.0,-1.0,-1,1,1,-1,-1,-1,-1.0,3,418.0,-1,-1.0,-1,-1.0,0,1.0,1.0,-1,-1,1,-1,2.0,-1,-1,1,60.0,0,5,495000.0,-1.0,-1.0,113250.96875
39553,39553,39553,39553,39553,39553,39553,39553,39553,39553,39553,39553,39553,39553,39553,55857,11005324,1,1,3.0,1.0,25,745,7500,150.0,-1.0,-1,1,-1,-1.0,-1,0,-1.0,-1.0,4.0,-1.0,1,1,1,-1,-1,-1,-1.0,2,-1.0,1,65.0,-1,-1.0,0,2.0,-1.0,-1,-1,1,-1,2.0,-1,-1,1,75.0,0,4,495000.0,-1.0,-1.0,130013.8125
39557,39557,39557,39557,39557,39557,39557,39557,39557,39557,39557,39557,39557,39557,39557,55863,20640211,2,2,8.0,3.0,25,745,7500,277.0,-1.0,-1,1,-1,-1.0,-1,1,-1.0,2.0,-1.0,-1.0,-1,0,1,-1,-1,-1,10.0,2,115.0,1,18.0,-1,-1.0,0,-1.0,-1.0,-1,-1,-1,1,-1.0,-1,-1,1,-1.0,0,6,237000.0,-1.0,-1.0,-160365.0
39559,39559,39559,39559,39559,39559,39559,39559,39559,39559,39559,39559,39559,39559,39559,55866,20057357,2,12,5.0,3.0,25,1397,7500,215.0,-1.0,1,1,-1,-1.0,-1,0,1940.0,4.0,-1.0,-1.0,-1,0,2,-1,-1,-1,-1.0,2,1599.0,1,28.0,1,1599.0,0,1.0,2.0,-1,-1,-1,-1,3.0,-1,-1,1,85.0,0,0,415000.0,-1.0,-1.0,-136384.84375
39563,39563,39563,39563,39563,39563,39563,39563,39563,39563,39563,39563,39563,39563,39563,55870,20215055,1,1,3.0,2.0,25,745,7500,185.0,-1.0,-1,1,-1,-1.0,-1,4,2007.0,-1.0,-1.0,-1.0,-1,0,1,-1,-1,-1,-1.0,0,-1.0,-1,-1.0,-1,-1.0,0,1.0,-1.0,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,0,4,645000.0,-1.0,-1.0,239975.625
39564,39564,39564,39564,39564,39564,39564,39564,39564,39564,39564,39564,39564,39564,39564,55871,20406942,1,1,3.0,2.0,25,745,7500,258.0,-1.0,-1,1,-1,-1.0,-1,3,-1.0,2.0,3.0,-1.0,1,1,1,-1,-1,-1,-1.0,2,-1.0,-1,-1.0,-1,-1.0,0,2.0,1.0,-1,-1,-1,1,2.0,-1,-1,1,25.0,0,7,795000.0,-1.0,-1.0,354670.875
39570,39570,39570,39570,39570,39570,39570,39570,39570,39570,39570,39570,39570,39570,39570,55877,20260231,1,1,2.0,1.0,25,745,7500,115.0,-1.0,-1,1,-1,-1.0,-1,4,-1.0,-1.0,-1.0,-1.0,1,0,0,-1,-1,-1,-1.0,0,-1.0,-1,-1.0,-1,-1.0,0,1.0,-1.0,-1,-1,-1,-1,-1.0,-1,1,1,-1.0,0,4,399000.0,-1.0,-1.0,109993.53125
39571,39571,39571,39571,39571,39571,39571,39571,39571,39571,39571,39571,39571,39571,39571,55878,20450679,1,4,3.0,3.0,25,745,7500,225.0,-1.0,-1,1,-1,-1.0,-1,3,-1.0,-1.0,2.0,-1.0,-1,1,1,-1,1,-1,-1.0,3,-1.0,-1,-1.0,-1,-1.0,0,-1.0,-1.0,-1,-1,-1,-1,2.0,-1,-1,1,-1.0,0,4,495000.0,-1.0,-1.0,100664.28125
39575,39575,39575,39575,39575,39575,39575,39575,39575,39575,39575,39575,39575,39575,39575,55882,20321945,2,2,3.0,2.0,25,745,7500,389.0,-1.0,-1,1,-1,-1.0,-1,4,-1.0,-1.0,-1.0,-1.0,1,0,1,-1,-1,-1,-1.0,6,484.0,-1,-1.0,-1,-1.0,0,2.0,-1.0,-1,-1,-1,-1,-1.0,-1,1,1,-1.0,0,4,795000.0,-1.0,-1.0,275230.5
39598,39598,39598,39598,39598,39598,39598,39598,39598,39598,39598,39598,39598,39598,39598,55921,20591751,1,5,2.0,1.0,25,745,7500,101.0,-1.0,-1,-1,-1,-1.0,-1,3,-1.0,-1.0,10.0,-1.0,1,1,1,-1,-1,-1,-1.0,2,-1.0,-1,-1.0,-1,-1.0,0,1.0,-1.0,-1,-1,1,-1,2.0,-1,-1,1,80.0,5,4,680000.0,-1.0,-1.0,322283.1875
39602,39602,39602,39602,39602,39602,39602,39602,39602,39602,39602,39602,39602,39602,39602,55927,20403221,1,11,3.0,2.0,25,745,7500,400.0,-1.0,-1,-1,-1,-1.0,-1,5,-1.0,2.0,-1.0,-1.0,1,1,0,-1,-1,-1,-1.0,4,-1.0,-1,-1.0,-1,-1.0,0,-1.0,-1.0,-1,-1,-1,-1,-1.0,-1,-1,1,-1.0,0,0,245000.0,-1.0,-1.0,-298817.921875
39611,39611,39611,39611,39611,39611,39611,39611,39611,39611,39611,39611,39611,39611,39611,55943,20238264,2,2,4.0,1.0,25,745,7500,350.0,12.0,-1,-1,-1,-1.0,-1,0,-1.0,2.0,-1.0,-1.0,-1,0,0,-1,-1,-1,-1.0,0,-1.0,-1,-1.0,-1,-1.0,0,-1.0,-1.0,-1,-1,-1,-1,3.0,-1,-1,-1,-1.0,0,6,220000.0,3.393898,50.6108463,-124064.40625
39612,39612,39612,39612,39612,39612,39612,39612,39612,39612,39612,39612,39612,39612,39612,55944,20475978,2,7,6.0,3.0,25,745,7500,579.0,-1.0,-1,1,-1,-1.0,-1,5,-1.0,2.0,-1.0,-1.0,-1,1,0,-1,-1,-1,-1.0,0,750.0,-1,-1.0,-1,-1.0,0,-1.0,1.0,-1,-1,-1,1,-1.0,-1,-1,1,-1.0,0,6,575000.0,-1.0,-1.0,143108.03125
39616,39616,39616,39616,39616,39616,39616,39616,39616,39616,39616,39616,39616,39616,39616,55948,20197607,1,1,2.0,1.0,25,745,7500,169.0,-1.0,-1,-1,-1,-1.0,-1,1,2021.0,-1.0,-1.0,-1.0,1,0,0,-1,-1,-1,25.0,3,-1.0,1,60.0,-1,-1.0,0,-1.0,1.0,-1,-1,-1,-1,-1.0,-1,-1,1,20.0,0,7,629000.0,-1.0,-1.0,277911.34375
39617,39617,39617,39617,39617,39617,39617,39617,39617,39617,39617,39617,39617,39617,39617,55949,20045106,1,1,3.0,2.0,25,745,7500,195.0,-1.0,-1,-1,-1,-1.0,-1,3,-1.0,-1.0,3.0,-1.0,1,0,0,1,-1,-1,-1.0,0,-1.0,-1,-1.0,-1,-1.0,0,-1.0,-1.0,-1,-1,1,-1,2.0,-1,-1,1,21.0,0,0,950000.0,3.3889869,50.6042926,998790.34375
39621,39621,39621,39621,39621,39621,39621,39621,39621,39621,39621,39621,39621,39621,39621,55963,10744450,2,8,3.0,2.0,25,745,7500,238.0,-1.0,-1,-1,-1,-1.0,-1,1,1780.0,-1.0,2.0,-1.0,-1,0,0,-1,-1,-1,20.0,3,-1.0,1,60.0,1,40.0,0,1.0,1.0,-1,-1,-1,-1,-1.0,-1,-1,1,40.0,0,6,575000.0,-1.0,-1.0,185971.90625
39632,39632,39632,39632,39632,39632,39632,39632,39632,39632,39632,39632,39632,39632,39632,55982,20487858,1,1,3.0,2.0,25,745,7500,240.0,-1.0,-1,1,-1,-1.0,-1,3,-1.0,2.0,2.0,-1.0,-1,0,0,-1,-1,-1,-1.0,3,-1.0,-1,-1.0,-1,-1.0,0,1.0,-1.0,-1,-1,1,1,2.0,-1,-1,1,120.0,0,4,555000.0,-1.0,-1.0,114828.375
39651,39651,39651,39651,39651,39651,39651,39651,39651,39651,39651,39651,39651,39651,39651,56030,20337691,2,2,4.0,1.0,25,4117,7621,243.0,-1.0,-1,-1,-1,-1.0,-1,3,2004.0,4.0,-1.0,-1.0,-1,0,2,-1,1,-1,17.0,2,2930.0,1,37.0,1,1960.0,0,1.0,-1.0,-1,-1,-1,-1,-1.0,1,-1,1,40.0,4,1,435000.0,-1.0,-1.0,-117879.25
39656,39656,39656,39656,39656,39656,39656,39656,39656,39656,39656,39656,39656,39656,39656,56036,10614227,2,2,2.0,1.0,25,4118,7618,107.0,-1.0,-1,1,-1,-1.0,-1,1,1975.0,2.0,1.0,-1.0,-1,1,2,-1,-1,-1,15.0,2,670.0,1,33.0,-1,-1.0,0,1.0,-1.0,-1,-1,-1,-1,1.0,-1,-1,1,-1.0,5,6,100000.0,-1.0,-1.0,-107773.890625
39659,39659,39659,39659,39659,39659,39659,39659,39659,39659,39659,39659,39659,39659,39659,56039,20640817,2,2,2.0,-1.0,25,1015,7622,123.0,-1.0,-1,-1,-1,-1.0,-1,0,-1.0,4.0,-1.0,-1.0,-1,1,2,-1,-1,-1,-1.0,0,-1.0,-1,-1.0,-1,-1.0,0,2.0,2.0,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,0,2,60000.0,-1.0,-1.0,-240256.01171875
39660,39660,39660,39660,39660,39660,39660,39660,39660,39660,39660,39660,39660,39660,39660,56040,20622619,2,2,2.0,-1.0,25,4120,7622,90.0,-1.0,-1,1,-1,-1.0,1,0,-1.0,3.0,-1.0,-1.0,-1,0,2,-1,-1,-1,-1.0,0,785.0,1,-1.0,-1,-1.0,0,-1.0,-1.0,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,0,6,50000.0,3.4561037,50.52866400000001,-164158.16015625
39670,39670,39670,39670,39670,39670,39670,39670,39670,39670,39670,39670,39670,39670,39670,56051,20443402,2,2,4.0,1.0,25,1569,7620,204.0,-1.0,-1,1,-1,-1.0,-1,1,1950.0,4.0,-1.0,-1.0,-1,1,2,-1,-1,-1,10.0,2,2522.0,1,41.0,1,1200.0,0,-1.0,-1.0,-1,-1,-1,1,1.0,-1,-1,-1,-1.0,0,2,239000.0,-1.0,-1.0,-187849.4375
39671,39671,39671,39671,39671,39671,39671,39671,39671,39671,39671,39671,39671,39671,39671,56060,20527773,2,12,5.0,2.0,25,1569,7620,336.0,-1.0,-1,1,-1,-1.0,-1,1,-1.0,4.0,-1.0,-1.0,-1,0,0,-1,-1,-1,-1.0,3,1880.0,1,42.0,-1,-1.0,0,3.0,-1.0,-1,-1,-1,1,4.0,-1,-1,1,-1.0,0,3,490000.0,-1.0,-1.0,-170253.53125
39684,39684,39684,39684,39684,39684,39684,39684,39684,39684,39684,39684,39684,39684,39684,56078,20357637,2,12,4.0,1.0,25,4127,7640,219.0,-1.0,-1,-1,-1,16.0,1,2,1950.0,4.0,-1.0,-1.0,-1,1,2,-1,-1,-1,9.0,4,260.0,-1,-1.0,1,100.0,0,1.0,-1.0,-1,-1,-1,-1,2.0,-1,-1,1,10.0,0,2,215000.0,-1.0,-1.0,-121368.0625
39685,39685,39685,39685,39685,39685,39685,39685,39685,39685,39685,39685,39685,39685,39685,56079,20517626,1,4,2.0,1.0,25,4127,7640,107.0,-1.0,-1,-1,1,-1.0,-1,1,2005.0,-1.0,3.0,-1.0,1,1,1,-1,-1,-1,-1.0,0,-1.0,1,36.0,-1,-1.0,0,1.0,-1.0,-1,-1,1,1,2.0,-1,-1,1,5.0,0,0,165000.0,-1.0,-1.0,-151884.515625
39690,39690,39690,39690,39690,39690,39690,39690,39690,39690,39690,39690,39690,39690,39690,56096,20634522,2,7,8.0,3.0,25,4133,7711,452.0,-1.0,-1,-1,-1,-1.0,-1,1,1900.0,3.0,-1.0,-1.0,-1,1,0,-1,-1,-1,-1.0,2,2930.0,-1,-1.0,1,2300.0,0,3.0,6.0,-1,-1,-1,-1,-1.0,1,-1,1,-1.0,0,2,795000.0,-1.0,-1.0,160732.75
39692,39692,39692,39692,39692,39692,39692,39692,39692,39692,39692,39692,39692,39692,39692,56098,20617205,2,2,5.0,2.0,25,4133,7711,270.0,-1.0,-1,1,-1,-1.0,-1,1,2002.0,4.0,1.0,-1.0,-1,0,1,-1,-1,-1,-1.0,2,2622.0,-1,-1.0,-1,-1.0,0,1.0,4.0,-1,-1,-1,-1,-1.0,-1,1,1,-1.0,0,5,895000.0,-1.0,-1.0,422538.3125
39701,39701,39701,39701,39701,39701,39701,39701,39701,39701,39701,39701,39701,39701,39701,56112,20565178,2,2,3.0,2.0,25,4133,7711,244.0,1.0,-1,-1,-1,-1.0,-1,1,1984.0,4.0,2.0,10.0,-1,0,3,1,-1,-1,-1.0,0,744.0,1,-1.0,1,350.0,3,2.0,2.0,1,-1,-1,-1,2.0,-1,1,1,-1.0,0,1,379000.0,-1.0,-1.0,-146011.15625
39702,39702,39702,39702,39702,39702,39702,39702,39702,39702,39702,39702,39702,39702,39702,56113,20067575,2,12,4.0,3.0,25,4133,7711,318.0,1.0,-1,-1,-1,-1.0,-1,3,2013.0,4.0,1.0,10.0,-1,0,0,1,-1,-1,-1.0,0,940.0,1,-1.0,1,600.0,2,2.0,4.0,1,-1,1,-1,-1.0,1,-1,1,-1.0,0,4,890000.0,-1.0,-1.0,287092.0625
39704,39704,39704,39704,39704,39704,39704,39704,39704,39704,39704,39704,39704,39704,39704,56116,20662704,2,12,4.0,1.0,25,4134,7711,318.0,-1.0,-1,-1,-1,-1.0,-1,4,2013.0,4.0,1.0,-1.0,-1,0,0,-1,-1,-1,-1.0,3,940.0,1,60.0,1,580.0,2,3.0,5.0,-1,-1,-1,-1,-1.0,1,-1,1,-1.0,0,4,890000.0,-1.0,-1.0,464621.125
39706,39706,39706,39706,39706,39706,39706,39706,39706,39706,39706,39706,39706,39706,39706,56119,20594030,2,12,3.0,-1.0,25,4134,7711,291.0,-1.0,1,1,-1,-1.0,-1,2,-1.0,4.0,-1.0,-1.0,-1,0,0,-1,-1,-1,-1.0,0,2840.0,1,40.0,-1,-1.0,0,4.0,2.0,-1,-1,-1,-1,1.0,-1,-1,-1,-1.0,0,5,364000.0,3.2942193,50.7313583,-103527.96875
